WA00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,Area,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
53,45,961400,53045961400,730,292,W,21826121,21255702,53,45,940000,53045940000,730,292,W,21826121,21255702,21826121,21255702,100,100,100,100,730,100,100,292,100,100
53,47,970100,53047970100,2825,1174,P,941735719,923420126,53,17,950100,53017950100,6499,3085,P,2214830846,2155563609,555,98,0,0,0,0,0,0,0,0,0,0
53,47,970100,53047970100,2825,1174,P,941735719,923420126,53,47,940100,53047940100,2825,1174,W,941735164,923420028,941735164,923420028,100,100,100,100,2825,100,100,1174,100,100
53,47,970200,53047970200,3129,1290,W,1788629921,1748073445,53,47,940200,53047940200,3129,1290,W,1788629921,1748073445,1788629921,1748073445,100,100,100,100,3129,100,100,1290,100,100
53,47,970300,53047970300,7308,5286,P,3320130514,3290062748,53,19,970200,53019970200,3126,1860,P,896999559,892887838,2219,2219,0,0,0,0,0,0,0,0,0,0
53,47,970300,53047970300,7308,5286,P,3320130514,3290062748,53,47,970300,53047970300,7308,5286,W,3320128295,3290060529,3320128295,3290060529,100,100,100,100,7308,100,100,5286,100,100
53,47,970400,53047970400,3717,1720,P,590101850,585534886,53,47,970400,53047970400,3717,1720,W,590092967,585533063,590092967,585533063,100,100,100,100,3717,100,100,1720,100,100
53,47,970400,53047970400,3717,1720,P,590101850,585534886,53,47,970500,53047970500,2321,1374,P,1041797340,1033046016,8883,1823,0,0,0,0,0,0,0,0,0,0
53,47,970500,53047970500,2321,1374,W,1041788457,1033044193,53,47,970500,53047970500,2321,1374,P,1041797340,1033046016,1041788457,1033044193,100,100,100,100,2321,100,100,1374,100,100
53,47,970600,53047970600,6714,2922,W,40994005,40294493,53,47,970600,53047970600,6714,2922,W,40994005,40294493,40994005,40294493,100,100,100,100,6714,100,100,2922,100,100
53,47,970700,53047970700,4286,1823,W,88262794,87521956,53,47,970700,53047970700,4286,1823,W,88262794,87521956,88262794,87521956,100,100,100,100,4286,100,100,1823,100,100
53,47,970800,53047970800,4930,1880,W,547779574,540881649,53,47,970800,53047970800,4930,1880,W,547779574,540881649,547779574,540881649,100,100,100,100,4930,100,100,1880,100,100
53,47,970900,53047970900,2220,2349,W,3826376348,3821861089,53,47,970900,53047970900,2220,2349,W,3826376348,3821861089,3826376348,3821861089,100,100,100,100,2220,100,100,2349,100,100
53,47,971000,53047971000,3670,2427,W,1579452984,1573306938,53,47,971000,53047971000,3670,2427,W,1579452984,1573306938,1579452984,1573306938,100,100,100,100,3670,100,100,2427,100,100
53,49,950200,53049950200,4267,1944,W,416023918,401252746,53,49,950200,53049950200,4267,1944,P,416715233,401944061,416023918,401252746,100,100,99.83,99.83,4267,100,100,1944,100,100
53,49,950300,53049950300,3625,2405,P,572923240,376745225,53,49,950300,53049950300,3625,2405,W,524251862,376745225,524251862,376745225,91.5,100,100,100,3625,100,100,2405,100,100
53,49,950300,53049950300,3625,2405,P,572923240,376745225,53,49,990100,53049990100,0,0,P,319544731,0,48671378,0,8.5,0,15.23,0,0,0,0,0,0,0
53,49,950400,53049950400,3921,1962,P,1617671633,1502789467,53,41,970100,53041970100,3379,1349,P,450943919,450232173,230022,230022,0.01,0.02,0.05,0.05,0,0,0,0,0,0
53,49,950400,53049950400,3921,1962,P,1617671633,1502789467,53,41,971500,53041971500,7092,2884,P,708739853,707016383,758392,758392,0.05,0.05,0.11,0.11,0,0,0,0,0,0
53,49,950400,53049950400,3921,1962,P,1617671633,1502789467,53,49,950400,53049950400,3921,1962,P,1616757436,1501875270,1616683219,1501801053,99.94,99.93,100,100,3921,100,100,1962,100,100
53,49,950500,53049950500,2475,1948,P,150500418,63010657,53,49,950500,53049950500,2475,1948,W,85366736,63010657,85366736,63010657,56.72,100,100,100,2475,100,100,1948,100,100
53,49,950500,53049950500,2475,1948,P,150500418,63010657,53,49,990100,53049990100,0,0,P,319544731,0,65133682,0,43.28,0,20.38,0,0,0,0,0,0,0
53,49,950600,53049950600,1263,1289,P,22130165,3296809,53,49,950600,53049950600,1263,1289,W,4390013,3296809,4390013,3296809,19.84,100,100,100,1263,100,100,1289,100,100
53,49,950600,53049950600,1263,1289,P,22130165,3296809,53,49,990100,53049990100,0,0,P,319544731,0,17740152,0,80.16,0,5.55,0,0,0,0,0,0,0
53,49,950700,53049950700,2995,3019,P,109113233,26542806,53,49,950700,53049950700,2995,3019,W,51952719,26542806,51952719,26542806,47.61,100,100,100,2995,100,100,3019,100,100
53,49,950700,53049950700,2995,3019,P,109113233,26542806,53,49,990100,53049990100,0,0,P,319544731,0,57160514,0,52.39,0,17.89,0,0,0,0,0,0,0
53,49,950800,53049950800,2374,2980,P,280410165,42157623,53,49,950800,53049950800,2374,2980,W,149571160,42157623,149571160,42157623,53.34,100,100,100,2374,100,100,2980,100,100
53,49,950800,53049950800,2374,2980,P,280410165,42157623,53,49,990100,53049990100,0,0,P,319544731,0,130839005,0,46.66,0,40.95,0,0,0,0,0,0,0
53,51,970100,53051970100,2099,1453,W,1760747776,1741012374,53,51,970100,53051970100,2099,1453,W,1760747776,1741012374,1760747776,1741012374,100,100,100,100,2099,100,100,1453,100,100
53,51,970200,53051970200,2649,1951,W,1243394243,1208868881,53,51,970200,53051970200,2649,1951,W,1243394243,1208868881,1243394243,1208868881,100,100,100,100,2649,100,100,1951,100,100
53,51,970300,53051970300,3300,1560,W,95047579,92616514,53,51,970300,53051970300,3300,1560,W,95047579,92616514,95047579,92616514,100,100,100,100,3300,100,100,1560,100,100
53,51,970400,53051970400,2682,1563,W,422066488,416958420,53,51,970400,53051970400,2682,1563,W,422066488,416958420,422066488,416958420,100,100,100,100,2682,100,100,1563,100,100
53,51,970500,53051970500,2271,1409,W,170104554,166499144,53,51,970500,53051970500,2271,1409,W,170104554,166499144,170104554,166499144,100,100,100,100,2271,100,100,1409,100,100
53,53,60102,53053060102,5849,2024,P,4389260,4389260,53,33,30304,53033030304,2987,1042,P,7359060,7344801,32338,32338,0.74,0.74,0.44,0.44,0,0,0,0,0,0
53,53,60102,53053060102,5849,2024,P,4389260,4389260,53,33,30312,53033030312,4736,1832,P,1855241,1855241,92041,92041,2.1,2.1,4.96,4.96,10,0.17,0.21,4,0.2,0.22
53,53,60102,53053060102,5849,2024,P,4389260,4389260,53,53,940002,53053940002,3945,1595,P,13553002,13363873,1403,1403,0.03,0.03,0.01,0.01,0,0,0,0,0,0
53,53,60102,53053060102,5849,2024,P,4389260,4389260,53,53,940005,53053940005,5839,2020,W,4263478,4263478,4263478,4263478,97.13,97.13,100,100,5839,99.83,100,2020,99.8,100
53,53,60103,53053060103,4122,1651,P,3805232,3805232,53,53,940001,53053940001,2760,1194,P,16441158,3041777,75829,75829,1.99,1.99,0.46,2.49,20,0.49,0.72,7,0.42,0.59
53,53,60103,53053060103,4122,1651,P,3805232,3805232,53,53,940011,53053940011,4106,1646,P,3748599,3748599,3729403,3729403,98.01,98.01,99.49,99.49,4102,99.51,99.9,1644,99.58,99.88
53,53,60104,53053060104,5908,2349,P,3071719,3071719,53,33,30306,53033030306,5681,2007,P,4307240,3764962,17678,17678,0.58,0.58,0.41,0.47,6,0.1,0.11,2,0.09,0.1
53,53,60104,53053060104,5908,2349,P,3071719,3071719,53,53,940008,53053940008,5902,2347,W,3054041,3054041,3054041,3054041,99.42,99.42,100,100,5902,99.9,100,2347,99.91,100
53,53,60200,53053060200,1928,636,W,24911890,15688122,53,53,60200,53053060200,1928,636,W,24911890,15688122,24911890,15688122,100,100,100,100,1928,100,100,636,100,100
53,53,60300,53053060300,4106,2054,W,15376388,5522101,53,53,60300,53053060300,4106,2054,W,15376388,5522101,15376388,5522101,100,100,100,100,4106,100,100,2054,100,100
53,53,60400,53053060400,3896,1746,W,6514239,2537792,53,53,60400,53053060400,3896,1746,W,6514239,2537792,6514239,2537792,100,100,100,100,3896,100,100,1746,100,100
53,53,60500,53053060500,3923,1758,W,2785279,2116833,53,53,60500,53053060500,3923,1758,W,2785279,2116833,2785279,2116833,100,100,100,100,3923,100,100,1758,100,100
53,53,60600,53053060600,5262,2851,W,6873063,2130207,53,53,60600,53053060600,5262,2851,W,6873063,2130207,6873063,2130207,100,100,100,100,5262,100,100,2851,100,100
53,53,60700,53053060700,6523,2471,W,2105872,2105872,53,53,60700,53053060700,6523,2471,W,2105872,2105872,2105872,2105872,100,100,100,100,6523,100,100,2471,100,100
53,53,60800,53053060800,4940,2243,W,2583067,2583067,53,53,60800,53053060800,4940,2243,W,2583067,2583067,2583067,2583067,100,100,100,100,4940,100,100,2243,100,100
53,53,60903,53053060903,3043,1440,W,3755747,2313030,53,53,60903,53053060903,3043,1440,W,3755747,2313030,3755747,2313030,100,100,100,100,3043,100,100,1440,100,100
53,53,60904,53053060904,5015,2383,W,1948486,1936288,53,53,60904,53053060904,5015,2383,W,1948486,1936288,1948486,1936288,100,100,100,100,5015,100,100,2383,100,100
53,53,60905,53053060905,6359,3216,W,4025957,3040429,53,53,60905,53053060905,6359,3216,W,4025957,3040429,4025957,3040429,100,100,100,100,6359,100,100,3216,100,100
53,53,60906,53053060906,2045,918,W,1577617,1577617,53,53,60906,53053060906,2045,918,W,1577617,1577617,1577617,1577617,100,100,100,100,2045,100,100,918,100,100
53,53,61001,53053061001,3792,1892,P,4605406,2886440,53,53,61001,53053061001,3791,1891,W,4585039,2870693,4585039,2870693,99.56,99.45,100,100,3791,99.97,100,1891,99.95,100
53,53,61001,53053061001,3792,1892,P,4605406,2886440,53,53,72309,53053072309,5892,2688,P,5525225,3382201,20367,15747,0.44,0.55,0.37,0.47,1,0.03,0.02,1,0.05,0.04
53,53,61002,53053061002,4187,2362,W,3018425,3010227,53,53,61002,53053061002,4187,2362,W,3018425,3010227,3018425,3010227,100,100,100,100,4187,100,100,2362,100,100
53,53,61100,53053061100,6200,2940,W,4395399,4353844,53,53,61100,53053061100,6200,2940,W,4395399,4353844,4395399,4353844,100,100,100,100,6200,100,100,2940,100,100
53,53,61200,53053061200,4968,2099,W,1890515,1890515,53,53,61200,53053061200,4968,2099,W,1890515,1890515,1890515,1890515,100,100,100,100,4968,100,100,2099,100,100
53,53,61300,53053061300,4808,2050,W,1574643,1574643,53,53,61300,53053061300,4808,2050,W,1574643,1574643,1574643,1574643,100,100,100,100,4808,100,100,2050,100,100
53,53,61400,53053061400,4442,1573,W,926850,926850,53,53,61400,53053061400,4442,1573,W,926850,926850,926850,926850,100,100,100,100,4442,100,100,1573,100,100
53,53,61500,53053061500,4742,3590,W,1171502,1171502,53,53,61500,53053061500,4742,3590,W,1171502,1171502,1171502,1171502,100,100,100,100,4742,100,100,3590,100,100
53,53,61601,53053061601,1824,1383,W,761493,761493,53,53,61601,53053061601,1824,1383,W,761493,761493,761493,761493,100,100,100,100,1824,100,100,1383,100,100
53,53,61602,53053061602,956,564,W,1057274,1057274,53,53,61602,53053061602,956,564,W,1057274,1057274,1057274,1057274,100,100,100,100,956,100,100,564,100,100
53,53,61700,53053061700,4578,1961,W,2645213,2639447,53,53,61700,53053061700,4578,1961,W,2645213,2639447,2645213,2639447,100,100,100,100,4578,100,100,1961,100,100
53,53,61800,53053061800,2880,1157,W,1383217,1383217,53,53,61800,53053061800,2880,1157,W,1383217,1383217,1383217,1383217,100,100,100,100,2880,100,100,1157,100,100
53,53,61900,53053061900,1961,876,W,1039867,1039867,53,53,61900,53053061900,1961,876,W,1039867,1039867,1039867,1039867,100,100,100,100,1961,100,100,876,100,100
53,53,62000,53053062000,4228,1757,W,2099284,2065337,53,53,62000,53053062000,4228,1757,W,2099284,2065337,2099284,2065337,100,100,100,100,4228,100,100,1757,100,100
53,53,62100,53053062100,3150,1103,P,2524145,2499989,53,53,940002,53053940002,3945,1595,P,13553002,13363873,8500,3927,0.34,0.16,0.06,0.03,0,0,0,0,0,0
53,53,62100,53053062100,3150,1103,P,2524145,2499989,53,53,940007,53053940007,3150,1103,W,2515645,2496062,2515645,2496062,99.66,99.84,100,100,3150,100,100,1103,100,100
53,53,62200,53053062200,2447,788,W,1825313,1825313,53,53,940006,53053940006,2447,788,W,1825313,1825313,1825313,1825313,100,100,100,100,2447,100,100,788,100,100
53,53,62300,53053062300,5244,1768,W,2455992,2455992,53,53,62300,53053062300,5244,1768,W,2455992,2455992,2455992,2455992,100,100,100,100,5244,100,100,1768,100,100
53,53,62400,53053062400,5471,2316,W,2266569,2266569,53,53,62400,53053062400,5471,2316,W,2266569,2266569,2266569,2266569,100,100,100,100,5471,100,100,2316,100,100
53,53,62500,53053062500,7073,2934,W,2900995,2900995,53,53,62500,53053062500,7073,2934,W,2900995,2900995,2900995,2900995,100,100,100,100,7073,100,100,2934,100,100
53,53,62600,53053062600,2977,1345,W,6954045,6947731,53,53,62600,53053062600,2977,1345,W,6954045,6947731,6954045,6947731,100,100,100,100,2977,100,100,1345,100,100
53,53,62801,53053062801,6130,2926,P,3787255,3774408,53,53,62801,53053062801,6130,2926,W,3786029,3773182,3786029,3773182,99.97,99.97,100,100,6130,100,100,2926,100,100
53,53,62801,53053062801,6130,2926,P,3787255,3774408,53,53,72305,53053072305,5903,2624,P,4066575,4066575,1226,1226,0.03,0.03,0.03,0.03,0,0,0,0,0,0
53,53,62802,53053062802,4112,1548,W,3001155,3001155,53,53,62802,53053062802,4112,1548,W,3001155,3001155,3001155,3001155,100,100,100,100,4112,100,100,1548,100,100
53,53,62900,53053062900,7365,3338,W,2959056,2959056,53,53,62900,53053062900,7365,3338,P,2981953,2981953,2959056,2959056,100,100,99.23,99.23,7365,100,100,3338,100,100
53,53,63000,53053063000,2956,1223,P,2207883,2207883,53,53,63000,53053063000,2956,1223,W,2204913,2204913,2204913,2204913,99.87,99.87,100,100,2956,100,100,1223,100,100
53,53,63000,53053063000,2956,1223,P,2207883,2207883,53,53,71808,53053071808,3920,1621,P,2073740,1955314,2970,2970,0.13,0.13,0.14,0.15,0,0,0,0,0,0
53,53,63100,53053063100,4270,1656,W,2447707,2341220,53,53,63100,53053063100,4270,1656,W,2447707,2341220,2447707,2341220,100,100,100,100,4270,100,100,1656,100,100
53,53,63200,53053063200,4855,1940,W,2361068,2361068,53,53,63200,53053063200,4855,1940,W,2361068,2361068,2361068,2361068,100,100,100,100,4855,100,100,1940,100,100
53,53,63300,53053063300,7857,2541,W,3373093,3373093,53,53,63300,53053063300,7857,2541,W,3373093,3373093,3373093,3373093,100,100,100,100,7857,100,100,2541,100,100
53,53,63400,53053063400,7592,2865,P,3860754,3860754,53,53,63400,53053063400,7592,2865,W,3860357,3860357,3860357,3860357,99.99,99.99,100,100,7592,100,100,2865,100,100
53,53,63400,53053063400,7592,2865,P,3860754,3860754,53,53,71602,53053071602,7355,3173,P,4693479,4693479,397,397,0.01,0.01,0.01,0.01,0,0,0,0,0,0
53,53,63501,53053063501,4164,1662,W,1922145,1915151,53,53,63501,53053063501,4164,1662,W,1922145,1915151,1922145,1915151,100,100,100,100,4164,100,100,1662,100,100
53,53,63502,53053063502,5179,1732,W,1937032,1927508,53,53,63502,53053063502,5179,1732,W,1937032,1927508,1937032,1927508,100,100,100,100,5179,100,100,1732,100,100
53,53,70100,53053070100,3406,1753,P,1911135832,1897367258,53,53,70100,53053070100,3406,1753,P,1911122207,1897355141,1911121981,1897355101,100,100,100,100,3406,100,100,1753,100,100
53,53,70100,53053070100,3406,1753,P,1911135832,1897367258,53,53,73118,53053073118,4601,1673,P,31149795,30926837,13851,12157,0,0,0.04,0.04,0,0,0,0,0,0
53,53,70203,53053070203,5203,1792,W,36052029,35618989,53,53,70203,53053070203,5203,1792,W,36052029,35618989,36052029,35618989,100,100,100,100,5203,100,100,1792,100,100
53,53,70204,53053070204,3618,1386,P,5250126,5187868,53,53,70204,53053070204,3598,1380,W,5239188,5176930,5239188,5176930,99.79,99.79,100,100,3598,99.45,100,1380,99.57,100
53,53,70204,53053070204,3618,1386,P,5250126,5187868,53,53,70205,53053070205,3458,1224,P,19246535,19198521,10938,10938,0.21,0.21,0.06,0.06,20,0.55,0.58,6,0.43,0.49
53,53,70205,53053070205,3438,1218,W,19235597,19187583,53,53,70205,53053070205,3458,1224,P,19246535,19198521,19235597,19187583,100,100,99.94,99.94,3438,100,99.42,1218,100,99.51
53,53,70206,53053070206,4172,1564,W,39404558,38985434,53,53,70206,53053070206,4172,1564,W,39404558,38985434,39404558,38985434,100,100,100,100,4172,100,100,1564,100,100
53,53,70207,53053070207,4948,1898,W,33373223,32788419,53,53,70207,53053070207,4948,1898,W,33373223,32788419,33373223,32788419,100,100,100,100,4948,100,100,1898,100,100
53,53,70303,53053070303,10898,3959,P,22302100,22127340,53,53,70312,53053070312,4869,1685,W,8322697,8306722,8322697,8306722,37.32,37.54,100,100,4869,44.68,100,1685,42.56,100
53,53,70303,53053070303,10898,3959,P,22302100,22127340,53,53,70313,53053070313,6029,2274,W,13979403,13820618,13979403,13820618,62.68,62.46,100,100,6029,55.32,100,2274,57.44,100
53,53,70306,53053070306,12765,5235,P,19142274,17392630,53,33,31000,53033031000,3347,1275,P,12758222,12595437,27282,27282,0.14,0.16,0.21,0.22,81,0.63,2.42,26,0.5,2.04
53,53,70306,53053070306,12765,5235,P,19142274,17392630,53,53,70314,53053070314,2880,1113,W,5773883,4101375,5773883,4101375,30.16,23.58,100,100,2880,22.56,100,1113,21.26,100
53,53,70306,53053070306,12765,5235,P,19142274,17392630,53,53,70315,53053070315,4597,1734,W,9861175,9786712,9861175,9786712,51.52,56.27,100,100,4597,36.01,100,1734,33.12,100
53,53,70306,53053070306,12765,5235,P,19142274,17392630,53,53,70316,53053070316,5207,2362,W,3479934,3477261,3479934,3477261,18.18,19.99,100,100,5207,40.79,100,2362,45.12,100
53,53,70307,53053070307,4876,1776,P,28861447,28307512,53,33,31000,53033031000,3347,1275,P,12758222,12595437,16255,14766,0.06,0.05,0.13,0.12,0,0,0,0,0,0
53,53,70307,53053070307,4876,1776,P,28861447,28307512,53,53,70307,53053070307,4876,1776,P,28818431,28265985,28818166,28265720,99.85,99.85,100,100,4876,100,100,1776,100,100
53,53,70307,53053070307,4876,1776,P,28861447,28307512,53,53,70309,53053070309,5601,2193,P,11588403,11566869,27026,27026,0.09,0.1,0.23,0.23,0,0,0,0,0,0
53,53,70308,53053070308,3782,1414,W,3289375,3218747,53,53,70308,53053070308,3782,1414,W,3289375,3218747,3289375,3218747,100,100,100,100,3782,100,100,1414,100,100
53,53,70309,53053070309,5601,2193,P,11561642,11540108,53,53,70307,53053070307,4876,1776,P,28818431,28265985,265,265,0,0,0,0,0,0,0,0,0,0
53,53,70309,53053070309,5601,2193,P,11561642,11540108,53,53,70309,53053070309,5601,2193,P,11588403,11566869,11561377,11539843,100,100,99.77,99.77,5601,100,100,2193,100,100
53,53,70310,53053070310,5178,1766,W,5667274,5623201,53,53,70310,53053070310,5178,1766,W,5667274,5623201,5667274,5623201,100,100,100,100,5178,100,100,1766,100,100
53,53,70311,53053070311,4624,1615,W,4986720,4985147,53,53,70311,53053070311,4624,1615,W,4986720,4985147,4986720,4985147,100,100,100,100,4624,100,100,1615,100,100
53,53,70401,53053070401,2046,821,W,9727347,9382194,53,53,70401,53053070401,2046,821,P,9738331,9393178,9727347,9382194,100,100,99.89,99.88,2046,100,100,821,100,100
53,53,70402,53053070402,8158,2944,P,19457931,18991354,53,53,70403,53053070403,3693,1424,W,14221480,13959395,14221480,13959395,73.09,73.5,100,100,3693,45.27,100,1424,48.37,100
53,53,70402,53053070402,8158,2944,P,19457931,18991354,53,53,70404,53053070404,4465,1520,W,5236451,5031959,5236451,5031959,26.91,26.5,100,100,4465,54.73,100,1520,51.63,100
53,53,70500,53053070500,3985,2051,W,9127076,8855099,53,53,940010,53053940010,3985,2051,P,9168723,8891471,9127076,8855099,100,100,99.55,99.59,3985,100,100,2051,100,100
53,53,70600,53053070600,354,146,P,10825607,10592695,53,33,30902,53033030902,5605,2066,P,3954374,3926189,11575,9669,0.11,0.09,0.29,0.25,0,0,0,0,0,0
53,53,70600,53053070600,354,146,P,10825607,10592695,53,33,31000,53033031000,3347,1275,P,12758222,12595437,492,492,0,0,0,0,0,0,0,0,0,0
53,53,70600,53053070600,354,146,P,10825607,10592695,53,53,73301,53053073301,5467,2474,P,14816266,14546898,10813540,10582534,99.89,99.9,72.98,72.75,354,100,6.48,146,100,5.9
53,53,70701,53053070701,7030,2835,W,16384390,16363259,53,53,73500,53053073500,7030,2835,W,16384390,16363259,16384390,16363259,100,100,100,100,7030,100,100,2835,100,100
53,53,70703,53053070703,6070,2696,P,5917213,5813284,53,33,30304,53033030304,2987,1042,P,7359060,7344801,13738,13738,0.23,0.24,0.19,0.19,0,0,0,0,0,0
53,53,70703,53053070703,6070,2696,P,5917213,5813284,53,33,30403,53033030403,4270,1635,P,3859868,3853306,53675,53675,0.91,0.92,1.39,1.39,5,0.08,0.12,1,0.04,0.06
53,53,70703,53053070703,6070,2696,P,5917213,5813284,53,53,70703,53053070703,6065,2695,W,5849800,5745871,5849800,5745871,98.86,98.84,100,100,6065,99.92,100,2695,99.96,100
53,53,70704,53053070704,2845,1176,P,7928194,7928194,53,53,940009,53053940009,2845,1176,W,7891822,7891822,7891822,7891822,99.54,99.54,100,100,2845,100,100,1176,100,100
53,53,70704,53053070704,2845,1176,P,7928194,7928194,53,53,940010,53053940010,3985,2051,P,9168723,8891471,36372,36372,0.46,0.46,0.4,0.41,0,0,0,0,0,0
